source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,68,text-justification,Text Justification,Hard,51.1%,https://leetcode.com/problems/text-justification/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,70,climbing-stairs,Climbing Stairs,Easy,54.1%,https://leetcode.com/problems/climbing-stairs/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,79,word-search,Word Search,Medium,47.3%,https://leetcode.com/problems/word-search/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,88,merge-sorted-array,Merge Sorted Array,Easy,54.8%,https://leetcode.com/problems/merge-sorted-array/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,100,same-tree,Same Tree,Easy,67.1%,https://leetcode.com/problems/same-tree/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,105,construct-binary-tree-from-preorder-and-inorder-traversal,Construct Binary Tree from Preorder and Inorder Traversal,Medium,68.8%,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,109,convert-sorted-list-to-binary-search-tree,Convert Sorted List to Binary Search Tree,Medium,66.6%,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,118,pascals-triangle,Pascal's Triangle,Easy,78.9%,https://leetcode.com/problems/pascals-triangle/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,121,best-time-to-buy-and-sell-stock,Best Time to Buy and Sell Stock,Easy,56.8%,https://leetcode.com/problems/best-time-to-buy-and-sell-stock/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,126,word-ladder-ii,Word Ladder II,Hard,27.7%,https://leetcode.com/problems/word-ladder-ii/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,128,longest-consecutive-sequence,Longest Consecutive Sequence,Medium,47.1%,https://leetcode.com/problems/longest-consecutive-sequence/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,146,lru-cache,LRU Cache,Medium,47.3%,https://leetcode.com/problems/lru-cache/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,167,two-sum-ii-input-array-is-sorted,Two Sum II - Input Array Is Sorted,Medium,65.0%,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,168,excel-sheet-column-title,Excel Sheet Column Title,Easy,46.5%,https://leetcode.com/problems/excel-sheet-column-title/,2026-05-17
