source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,211,design-add-and-search-words-data-structure,Design Add and Search Words Data Structure,Medium,,https://leetcode.com/problems/design-add-and-search-words-data-structure/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,355,design-twitter,Design Twitter,Medium,,https://leetcode.com/problems/design-twitter/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,543,diameter-of-binary-tree,Diameter of Binary Tree,Easy,,https://leetcode.com/problems/diameter-of-binary-tree/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,72,edit-distance,Edit Distance,Medium,,https://leetcode.com/problems/edit-distance/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,759,employee-free-time,Employee Free Time,Hard,,https://leetcode.com/problems/employee-free-time/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,535,encode-and-decode-tinyurl,Encode and Decode TinyURL,Medium,,https://leetcode.com/problems/encode-and-decode-tinyurl/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,282,expression-add-operators,Expression Add Operators,Hard,,https://leetcode.com/problems/expression-add-operators/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,438,find-all-anagrams-in-a-string,Find All Anagrams in a String,Medium,,https://leetcode.com/problems/find-all-anagrams-in-a-string/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,34,find-first-and-last-position-of-element-in-sorted-array,Find First and Last Position of Element in Sorted Array,Medium,,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,658,find-k-closest-elements,Find K Closest Elements,Medium,,https://leetcode.com/problems/find-k-closest-elements/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,373,find-k-pairs-with-smallest-sums,Find K Pairs with Smallest Sums,Medium,,https://leetcode.com/problems/find-k-pairs-with-smallest-sums/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,719,find-k-th-smallest-pair-distance,Find K-th Smallest Pair Distance,Hard,,https://leetcode.com/problems/find-k-th-smallest-pair-distance/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,295,find-median-from-data-stream,Find Median from Data Stream,Hard,,https://leetcode.com/problems/find-median-from-data-stream/,2026-05-17
